"model_type","best_params","val_r2","test_r2","val_test_r2_diff","test_rmse","test_mae","test_mape","feature_count","timestamp"
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 10}",0.969167962278358,0.9705671067293429,0.1386211266094514,0.10946054810801112,7.782166029842491,2025-06-01 14:13:42
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 10}",0.969167962278358,0.9705671067293429,0.1386211266094514,0.1094605481080111,7.782166029842491,2025-06-01 14:15:48
Ridge,{'alpha': 200.0},0.9527228286021463,0.9527554137907187,0.17562606512612122,0.14066107456790955,9.02840972616508,2025-06-01 14:16:07
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 10}",0.969167962278358,0.9705671067293429,0.13862112660945142,0.10946054810801112,7.782166029842491,2025-06-01 14:18:26
XGBoost,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 20, 'reg_lambda': 5.0}",0.8684332287303828,0.8687029521657103,0.2927793396851081,0.23338633881957593,15.420583254485035,2025-06-01 14:18:27
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 10}",0.969167962278358,0.9705671067293429,0.1386211266094514,0.10946054810801112,7.782166029842492,2025-06-01 14:21:02
XGBoost,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 60, 'reg_lambda': 1.0}",0.9973792770599328,0.9973943887801524,0.04124466249957064,0.030450478615486137,2.3131093623430408,2025-06-01 14:21:04
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 10}",0.969167962278358,0.9705671067293429,0.1386211266094514,0.1094605481080111,7.7821660298424895,2025-06-01 14:22:58
XGBoost,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 40, 'reg_lambda': 5.0}",0.9823553210594986,0.9824333083949055,0.10709222329677384,0.08423064667258079,5.8226299600586024,2025-06-01 14:23:03
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 10}",0.969167962278358,0.9705671067293429,0.1386211266094514,0.10946054810801108,7.782166029842489,2025-06-01 14:25:29
XGBoost,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 30, 'reg_lambda': 5.0}",0.9520673556728331,0.9522174323674615,0.17662317520705353,0.1401975922727859,9.44159055153697,2025-06-01 14:25:30
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 10}",0.969167962278358,0.9705671067293429,0.1386211266094514,0.10946054810801106,7.782166029842489,2025-06-01 14:37:34
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 15}",0.969375217339836,0.9707502695014241,0.1381891294179179,0.10941453283180184,7.771557880854579,2025-06-01 14:40:23
RandomForest,"{'max_depth': 6, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 40}",0.9998227202943375,0.9998371378527774,0.010311527979314204,0.0068129675049721115,0.5718093001138608,2025-06-01 14:43:05
RandomForest,"{'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 15}",0.9930875069142638,0.9933255453450699,0.0660116882209649,0.05133699260542372,3.7073545834549027,2025-06-01 14:45:03
RandomForest,"{'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 40}",0.9987925982538274,0.9987557680332602,0.028501231379369017,0.02116837513330628,1.5260601384395633,2025-06-01 14:47:29
RandomForest,"{'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 12}",0.9988037043684751,0.9987760495561847,0.02826798573073734,0.020535693678644554,1.5314196405801948,2025-06-01 14:49:54
RandomForest,"{'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 10}",0.8859266810497661,0.889208074773306,0.2689471837181478,0.2149201431033521,14.682292153331428,2025-06-01 14:54:55
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 10}",0.969167962278358,0.9705671067293429,0.1386211266094514,0.10946054810801108,7.7821660298424895,2025-06-01 14:56:48
RandomForest,"{'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20, 'n_estimators': 11}",0.969394181723919,0.9708139452978807,0.13803863064575028,0.10882360525894434,7.752656570913999,2025-06-02 11:42:37
XGBoost,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 30, 'reg_lambda': 5.0}",0.9520673556728331,0.9522174323674615,0.17662317520705353,0.1401975922727859,9.44159055153697,2025-06-02 11:46:00
